user_id,age,gender,hobbies
36330,61,female,"gaming,music"
36331,70,male,"gaming,books,cars"
36332,54,female,"cooking,tech"
36333,21,male,"cooking,fashion"
36334,20,male,"cars,art,books"
36335,63,male,"tech,cars"
36336,70,male,"travel,cars,art"
36337,68,female,"travel,fashion,cooking"
36338,66,male,gaming
36339,45,female,"tech,fashion,music"
36340,38,female,fashion
36341,70,female,"art,sports"
36342,35,male,gaming
36343,69,female,"cooking,fashion"
36344,63,female,"fashion,travel,art"
36345,52,female,"art,cooking"
36346,58,female,books
36347,58,female,cars
36348,46,male,"cooking,books"
36349,21,female,"travel,fashion"
36350,60,male,"books,fashion"
36351,53,female,"books,cars"
36352,35,female,"gaming,travel"
36353,69,male,tech
36354,47,female,"art,books"
36355,46,female,cooking
36356,55,female,"books,sports,gaming"
36357,38,female,"cars,cooking,tech"
36358,63,female,"travel,cars"
36359,34,male,"music,art"
36360,22,female,"cars,books"
36361,58,female,"art,music,fashion"
36362,68,male,"tech,cooking"
36363,46,male,cars
36364,44,female,"sports,cars,travel"
36365,49,male,cooking
36366,38,female,"travel,cooking"
36367,38,male,"fashion,travel,gaming"
36368,30,male,sports
36369,55,female,"cars,cooking"
36370,51,male,sports
36371,22,female,gaming
36372,70,female,"tech,books"
36373,52,female,sports
36374,52,female,sports
36375,57,female,"fashion,gaming"
36376,61,female,"cooking,gaming"
36377,20,male,travel
36378,46,male,"gaming,travel"
36379,65,female,"travel,sports"
36380,31,male,"cars,art"
36381,47,female,"sports,tech"
36382,50,female,travel
36383,22,female,"gaming,music"
36384,40,male,"books,sports"
36385,55,male,"books,travel,fashion"
36386,22,male,"books,art,travel"
36387,38,female,cars
36388,49,male,"gaming,books"
36389,56,male,cars
36390,21,female,art
36391,53,male,"tech,books"
36392,55,female,"art,music"
36393,37,female,cooking
36394,41,male,"cars,music,fashion"
36395,50,female,"music,travel"
36396,56,female,"cooking,sports"
36397,66,male,music
36398,63,female,"tech,fashion"
36399,58,male,"gaming,books,fashion"
36400,42,male,books
36401,28,female,"music,art,cooking"
36402,43,male,"tech,art,sports"
36403,70,male,travel
36404,53,male,"music,art,fashion"
36405,31,female,"tech,art,cars"
36406,50,female,cars
36407,34,female,"cars,travel,books"
36408,53,male,"music,gaming"
36409,50,female,"cooking,fashion,books"
36410,46,male,travel
36411,44,male,"tech,fashion,gaming"
36412,31,male,art
36413,51,female,"music,travel,art"
36414,19,female,cars
36415,27,female,"travel,music,art"
36416,19,female,"sports,art"
36417,61,male,"gaming,art"
36418,48,female,gaming
36419,43,female,cooking
36420,23,female,"cooking,fashion"
36421,27,female,"travel,fashion,gaming"
36422,33,male,"art,books"
36423,55,male,"tech,travel"
36424,43,male,"music,cooking,art"
36425,61,female,"gaming,music,sports"
36426,24,male,sports
36427,29,female,"books,gaming,music"
36428,25,female,"fashion,cooking,sports"
36429,58,male,"music,cooking"
36430,68,female,"cooking,books"
36431,60,male,gaming
36432,56,female,tech
36433,19,female,"cars,art,books"
36434,58,female,"art,cars,sports"
36435,39,male,"sports,tech"
36436,65,male,"fashion,music,cars"
36437,23,male,"books,gaming"
36438,53,female,cooking
36439,69,female,"cooking,music,sports"
36440,52,male,"gaming,sports"
36441,24,male,sports
36442,27,female,books
36443,54,female,cars
36444,59,female,"art,tech"
36445,68,male,"travel,books"
36446,52,male,gaming
36447,51,female,books
36448,59,female,tech
36449,42,male,fashion
36450,59,female,"art,cars"
36451,68,female,"fashion,art"
36452,66,male,"sports,fashion"
36453,24,male,fashion
36454,50,male,"cars,books"
36455,67,female,travel
36456,26,male,"sports,tech,music"
36457,70,male,"cooking,travel"
36458,69,male,"music,cars"
36459,19,male,art
36460,59,female,cooking
36461,70,male,"books,tech"
36462,49,female,"travel,gaming"
36463,18,female,tech
36464,43,female,travel
36465,42,female,gaming
36466,63,male,"books,travel"
36467,66,female,books
36468,56,male,fashion
36469,20,female,travel
36470,25,female,"sports,gaming"
36471,21,male,"books,travel"
36472,47,female,"cooking,travel"
36473,55,male,"cooking,tech"
36474,26,female,"cooking,gaming"
36475,32,female,"fashion,travel"
36476,48,female,"art,sports"
36477,67,male,"cars,books,cooking"
36478,27,female,cooking
36479,55,male,"sports,books"
36480,53,female,"cars,gaming,art"
36481,27,male,"art,gaming"
36482,42,female,"gaming,sports"
36483,53,male,gaming
36484,56,female,"fashion,sports"
36485,32,male,"cars,art"
36486,32,male,"books,tech"
36487,35,male,"tech,art"
36488,63,female,sports
36489,50,female,"travel,cooking"
36490,60,male,cars
36491,45,male,"tech,travel,books"
36492,60,male,"music,fashion,cooking"
36493,37,female,"art,gaming,cars"
36494,56,male,music
36495,47,male,"tech,sports"
36496,20,male,"tech,fashion,cars"
36497,33,male,"sports,tech,books"
36498,63,male,"travel,gaming,fashion"
36499,38,female,"fashion,sports"
36500,20,male,books
36501,44,male,"music,cooking"
36502,49,male,fashion
36503,38,male,sports
36504,47,male,"books,travel,music"
36505,50,female,"tech,travel"
36506,57,female,fashion
36507,44,male,sports
36508,51,male,sports
36509,68,male,music
36510,64,male,"travel,cars"
36511,32,male,fashion
36512,30,male,books
36513,39,male,cars
36514,40,male,"art,books"
36515,62,male,"tech,cooking,travel"
36516,46,male,"sports,books,fashion"
36517,18,male,"travel,cooking"
36518,69,female,"gaming,cars"
36519,49,female,"sports,tech,cars"
36520,46,female,"sports,travel,fashion"
36521,33,male,"fashion,books"
36522,65,male,"gaming,sports,fashion"
36523,24,female,"cars,travel,books"
36524,67,female,cars
36525,28,female,gaming
36526,69,female,sports
36527,60,male,"music,art"
36528,31,female,"travel,cars"
36529,24,female,"books,travel"
36530,38,female,travel
36531,39,male,"gaming,travel"
36532,39,female,fashion
36533,58,male,"books,sports,gaming"
36534,20,male,music
36535,61,female,"sports,cooking"
36536,67,male,cars
36537,38,female,"music,travel"
36538,46,female,"travel,tech"
36539,61,male,tech
36540,20,male,"cars,art,fashion"
36541,40,female,fashion
36542,26,male,gaming
36543,59,female,cooking
36544,23,female,music
36545,51,male,"gaming,travel"
36546,48,male,"cars,books,tech"
36547,57,female,"music,tech"
36548,56,female,"sports,cooking,cars"
36549,61,male,"books,art"
36550,65,female,"tech,cooking"
36551,32,female,music
36552,51,male,"cars,gaming,fashion"
36553,35,female,"travel,sports"
36554,63,male,"travel,books"
36555,70,male,tech
36556,35,male,"books,travel"
36557,34,male,fashion
36558,20,male,"tech,travel"
36559,37,female,"cooking,art,gaming"
36560,41,male,"tech,art,cooking"
36561,50,male,"tech,books"
36562,52,male,"art,travel"
36563,31,male,"books,sports,cars"
36564,24,female,"tech,travel"
36565,22,female,fashion
36566,37,male,"cars,tech,travel"
36567,22,male,"cars,sports"
36568,37,male,tech
36569,48,female,travel
36570,21,male,"travel,books,gaming"
36571,59,female,"fashion,cars"
36572,62,female,music
36573,24,male,"cars,books,art"
36574,66,male,"tech,art"
36575,27,male,"tech,cars"
36576,32,female,books
36577,59,male,"books,fashion,travel"
36578,68,female,gaming
36579,38,male,"fashion,cooking,tech"
36580,21,female,"cooking,cars"
36581,30,female,"tech,travel,art"
36582,43,female,tech
36583,52,female,"art,cooking,fashion"
36584,46,male,gaming
36585,25,female,"cars,travel,fashion"
36586,38,female,"art,books,gaming"
36587,58,male,"books,art,sports"
36588,66,male,"fashion,art,cooking"
36589,43,female,"fashion,books,tech"
36590,70,male,"cooking,books"
36591,67,male,"gaming,sports,books"
36592,52,male,"tech,sports"
36593,56,female,"music,tech,gaming"
36594,22,female,"sports,music,gaming"
36595,65,male,"travel,gaming"
36596,20,male,"books,gaming"
36597,55,female,travel
36598,58,female,"tech,cooking"
36599,46,male,gaming
36600,46,female,"music,art"
36601,57,male,cooking
36602,46,male,"tech,music"
36603,52,female,gaming
36604,21,male,cars
36605,27,female,tech
36606,32,female,"books,fashion"
36607,58,male,travel
36608,37,female,"cars,travel,gaming"
36609,69,female,"gaming,tech,travel"
36610,67,female,sports
36611,58,male,"books,sports"
36612,35,female,"cooking,cars,books"
36613,40,male,"sports,fashion"
36614,45,male,tech
36615,50,female,"sports,travel"
36616,36,male,"cars,travel,sports"
36617,34,female,"tech,music"
36618,44,female,"fashion,books"
36619,48,male,"travel,cars"
36620,54,male,"art,travel,gaming"
36621,69,male,"art,travel,books"
36622,36,female,fashion
36623,19,female,"sports,music"
36624,66,male,"cars,art"
36625,32,male,travel
36626,70,male,gaming
36627,67,female,"gaming,tech,fashion"
36628,45,female,"tech,books"
36629,64,male,"books,art,gaming"
36630,45,female,"art,music,tech"
36631,37,female,"tech,fashion,sports"
36632,70,male,"travel,sports,fashion"
36633,19,female,tech
36634,22,female,travel
36635,45,male,"fashion,cooking"
36636,31,female,"art,travel,cars"
36637,26,male,"fashion,sports,books"
36638,57,female,travel
36639,38,female,books
36640,48,female,"sports,gaming,tech"
36641,31,female,cooking
36642,66,female,travel
36643,49,male,"art,sports"
36644,50,female,gaming
36645,60,male,cars
36646,31,female,"art,cooking"
36647,25,male,"art,sports,fashion"
36648,40,male,art
36649,55,female,"music,art,sports"
36650,49,male,"books,music"
36651,41,male,"gaming,cars,books"
36652,46,female,gaming
36653,63,female,"cooking,travel,music"
36654,28,female,"fashion,cooking"
36655,56,female,tech
36656,63,male,"art,fashion"
36657,60,female,"sports,cooking"
36658,27,male,cooking
36659,60,female,"cooking,art"
36660,46,male,travel
36661,32,female,"art,cooking"
36662,24,male,sports
36663,50,male,"cooking,cars"
36664,43,female,"sports,cars"
36665,53,male,travel
36666,67,male,"books,music,tech"
36667,65,male,"fashion,music"
36668,31,female,"gaming,cars"
36669,63,male,"gaming,fashion,books"
36670,20,male,"books,cooking"
36671,26,female,gaming
36672,54,female,books
36673,23,female,books
36674,39,female,"cooking,travel,cars"
36675,53,male,art
36676,41,male,gaming
36677,63,male,cooking
36678,60,female,"art,gaming,fashion"
36679,37,female,gaming
36680,59,male,"gaming,sports"
36681,28,male,"travel,books,cars"
36682,70,male,cooking
36683,32,male,music
36684,32,male,"sports,books,travel"
36685,29,male,"travel,books"
36686,37,female,sports
36687,23,male,fashion
36688,42,male,"sports,travel"
36689,65,male,"sports,cars"
36690,41,male,sports
36691,22,male,music
36692,53,male,sports
36693,40,male,fashion
36694,58,male,gaming
36695,65,male,"cars,sports,gaming"
36696,34,male,"sports,art"
36697,52,male,"gaming,cars,tech"
36698,33,female,"cooking,sports,art"
36699,55,female,"fashion,cooking"
36700,45,male,fashion
36701,69,female,music
36702,42,female,sports
36703,19,male,sports
36704,47,female,"travel,books"
36705,31,female,gaming
36706,37,male,gaming
36707,36,female,"books,art,sports"
36708,68,female,"art,cooking,fashion"
36709,42,female,cooking
36710,48,female,"gaming,cooking"
36711,63,male,sports
36712,34,male,"gaming,music"
36713,42,female,"music,books"
36714,29,male,art
36715,64,female,"books,fashion,cars"
36716,25,male,"cooking,tech,art"
36717,40,male,books
36718,65,male,"books,tech"
36719,58,male,"tech,cooking"
36720,54,female,art
36721,40,male,"cooking,fashion,tech"
36722,52,male,"music,books,gaming"
36723,36,male,"gaming,cooking"
36724,59,male,"travel,sports,music"
36725,23,male,"fashion,sports"
36726,58,male,"sports,fashion,gaming"
36727,49,female,cooking
36728,35,female,"fashion,books"
36729,65,female,"sports,travel,music"
36730,57,female,"gaming,cars,music"
36731,25,female,"cars,cooking,tech"
36732,45,female,music
36733,22,male,"sports,travel"
36734,46,female,"sports,music"
36735,18,male,"travel,music"
36736,39,male,"music,gaming,books"
36737,18,male,"music,travel,cars"
36738,28,male,"cars,cooking,tech"
36739,28,female,"tech,sports,art"
36740,22,male,"art,travel"
36741,50,male,"tech,sports,music"
36742,60,female,fashion
36743,24,female,"fashion,sports"
36744,43,female,"cooking,books"
36745,54,male,"gaming,travel"
36746,53,male,"art,fashion"
36747,22,female,fashion
36748,59,male,"travel,cars,music"
36749,36,male,fashion
36750,24,female,"travel,music"
36751,32,female,"music,books"
36752,68,male,travel
36753,66,female,"cooking,books,gaming"
36754,37,female,cooking
36755,35,female,"cooking,cars,art"
36756,60,female,"tech,music"
36757,48,male,"sports,cooking"
36758,42,female,"cars,sports"
36759,62,male,"cars,gaming,art"
36760,21,female,travel
36761,63,female,"tech,cooking,books"
36762,55,female,"tech,cooking"
36763,34,female,"tech,books,art"
36764,70,male,tech
36765,53,male,fashion
36766,31,male,"art,sports,books"
36767,62,male,"cars,sports"
36768,49,female,"travel,tech,music"
36769,69,female,art
36770,46,male,"cars,sports,gaming"
36771,36,female,tech
36772,19,female,"art,fashion"
36773,65,male,"gaming,sports"
36774,26,male,"cooking,cars,travel"
36775,55,female,"books,gaming"
36776,69,male,"travel,gaming,cooking"
36777,64,male,"tech,travel,sports"
36778,26,female,"tech,books"
36779,52,female,gaming
36780,43,male,"cars,books"
36781,36,male,sports
36782,60,female,"cooking,travel,gaming"
36783,58,male,travel
36784,33,female,"fashion,travel,sports"
36785,30,female,"art,fashion"
36786,67,male,"cars,art,gaming"
36787,19,female,"travel,tech"
36788,69,female,"travel,cooking,books"
36789,27,female,"travel,art,cars"
36790,45,female,"fashion,gaming"
36791,58,male,"fashion,music,sports"
36792,40,male,"art,travel"
36793,65,female,"cars,gaming"
36794,19,male,cars
36795,54,female,"fashion,books,music"
36796,64,female,"books,tech,music"
36797,59,male,"cars,fashion,sports"
36798,55,male,"travel,art,cars"
36799,42,female,"travel,tech"
36800,63,female,music
36801,70,female,"cooking,art,sports"
36802,29,male,"sports,art,travel"
36803,25,male,"sports,books,art"
36804,53,female,fashion
36805,30,female,"travel,sports,cooking"
36806,44,male,"cars,music"
36807,42,male,"cooking,books"
36808,46,male,music
36809,47,female,"art,cooking,fashion"
36810,25,male,sports
36811,56,female,"cars,books"
36812,65,male,"books,fashion"
36813,42,female,"music,travel"
36814,44,male,tech
36815,44,female,"gaming,cooking,travel"
36816,45,male,cars
36817,22,male,tech
36818,18,female,cooking
36819,26,female,"cars,sports"
36820,38,female,"cooking,books"
36821,65,male,"cars,music,cooking"
36822,43,male,"art,tech"
36823,33,female,"travel,cooking"
36824,35,male,"art,music"
36825,29,male,"travel,books"
36826,69,male,art
36827,20,male,"music,sports,cooking"
36828,26,male,gaming
36829,68,male,tech
36830,26,female,"books,cars,travel"
36831,26,female,"cars,gaming"
36832,61,male,art
36833,62,male,"sports,music,tech"
36834,32,male,tech
36835,35,female,"fashion,travel,music"
36836,57,male,"gaming,art,music"
36837,55,female,fashion
36838,52,female,"music,travel"
36839,20,female,"travel,art"
36840,22,male,"sports,music,fashion"
36841,31,female,"cooking,travel"
36842,64,male,art
36843,46,male,"cooking,cars,sports"
36844,45,female,"art,tech"
36845,53,female,"cooking,music,books"
36846,32,female,"fashion,cooking,travel"
36847,44,male,fashion
36848,49,female,"music,gaming,art"
36849,40,male,"fashion,books"
36850,57,male,music
36851,65,male,"travel,music,cooking"
36852,19,male,"sports,travel,cooking"
36853,24,male,"gaming,travel"
36854,48,male,"travel,art,books"
36855,46,female,cooking
36856,57,male,"cooking,gaming,tech"
36857,22,female,art
36858,38,female,"books,gaming"
36859,27,female,gaming
36860,58,female,"sports,gaming"
36861,37,female,gaming
36862,35,male,"fashion,cars,sports"
36863,70,male,books
36864,43,male,"cooking,gaming,art"
36865,25,female,"art,cars,gaming"
36866,35,male,gaming
36867,36,male,fashion
36868,19,male,"cooking,fashion,art"
36869,57,female,art
36870,28,male,"books,sports"
36871,31,female,"gaming,music,cooking"
36872,33,male,"tech,travel,art"
36873,67,male,art
36874,40,female,music
36875,22,female,"gaming,tech"
36876,47,female,"sports,art"
36877,37,female,"books,music,tech"
36878,43,female,books
36879,41,female,"travel,art"
36880,45,female,"tech,travel"
36881,37,female,cooking
36882,26,male,"fashion,sports,music"
36883,69,male,"cars,fashion,music"
36884,42,male,"travel,music,cars"
36885,70,female,fashion
36886,21,female,"travel,cooking"
36887,25,female,"gaming,books"
36888,53,female,"art,music"
36889,42,male,"music,tech,fashion"
36890,33,female,"fashion,sports,travel"
36891,49,male,"music,travel"
36892,66,female,"sports,music"
36893,26,female,art
36894,42,female,"fashion,books,tech"
36895,31,female,"books,music"
36896,22,female,"travel,fashion,tech"
36897,54,female,sports
36898,55,female,"cars,fashion"
36899,68,female,cars
36900,66,female,"cars,tech"
36901,40,male,"gaming,tech,travel"
36902,65,male,sports
36903,59,female,"books,sports,music"
36904,42,male,sports
36905,57,male,"music,gaming"
36906,58,female,"sports,art"
36907,39,female,"gaming,sports,books"
36908,40,female,"tech,art"
36909,55,female,travel
36910,66,female,"cars,travel"
36911,28,male,tech
36912,58,female,"books,cars"
36913,29,female,"cooking,travel"
36914,49,female,"books,gaming"
36915,61,female,"fashion,gaming,tech"
36916,46,female,"art,gaming,tech"
36917,42,male,books
36918,34,female,"tech,fashion"
36919,69,male,"tech,cars,books"
36920,23,female,"tech,books"
36921,37,male,"books,fashion,art"
36922,56,male,"art,music"
36923,20,male,"gaming,fashion,travel"
36924,19,male,music
36925,31,male,"fashion,cars,tech"
36926,68,male,"books,cars,sports"
36927,70,male,fashion
36928,53,female,"travel,gaming,cooking"
36929,38,male,"books,cooking"
36930,18,female,"art,sports"
36931,29,male,tech
36932,65,female,"art,fashion"
36933,69,female,art
36934,39,female,"cooking,tech,books"
36935,39,male,"music,books,art"
36936,22,male,gaming
36937,64,male,"books,art"
36938,64,female,"art,cars"
36939,31,female,"sports,travel"
36940,68,female,"books,fashion"
36941,35,male,"tech,sports,art"
36942,67,male,"travel,music"
36943,36,female,travel
36944,61,female,"books,cooking"
36945,34,male,travel
36946,53,male,sports
36947,43,female,"music,gaming"
36948,48,male,cooking
36949,27,male,"cars,books"
36950,29,female,"fashion,books,music"
36951,52,male,fashion
36952,52,male,"cars,travel,books"
36953,32,male,"travel,music"
36954,54,male,"gaming,books,music"
36955,18,female,"books,art"
36956,37,male,"fashion,art"
36957,48,female,books
36958,66,female,gaming
36959,33,female,cooking
36960,32,female,fashion
36961,22,male,"gaming,books,cars"
36962,34,female,"travel,cars"
36963,41,male,"fashion,music"
36964,35,female,"sports,music"
36965,42,female,"travel,gaming,sports"
36966,64,female,"gaming,fashion"
36967,65,female,"gaming,cars"
36968,62,female,cars
36969,23,female,"gaming,sports"
36970,41,female,music
36971,61,male,"music,fashion,art"
36972,48,female,books
36973,36,male,"fashion,cooking,art"
36974,55,male,travel
36975,30,female,"music,art"
36976,27,female,art
36977,40,female,"art,sports,travel"
36978,23,male,"gaming,travel"
36979,25,female,cars
36980,34,male,"fashion,gaming"
36981,62,male,"cooking,gaming"
36982,68,male,"travel,cooking"
36983,55,male,cars
36984,47,male,"travel,cooking,cars"
36985,51,female,"art,travel"
36986,51,female,"music,books"
36987,47,male,"music,art"
36988,55,male,"tech,cooking,sports"
36989,70,male,fashion
36990,38,male,"tech,gaming,books"
36991,31,male,art
36992,22,female,books
36993,26,female,"sports,tech"
36994,62,male,"travel,gaming"
36995,18,female,"art,sports,fashion"
36996,36,male,"sports,music"
36997,18,female,"art,gaming"
36998,55,female,"art,gaming"
36999,38,male,"art,gaming,cars"
37000,36,female,"tech,art,music"
37001,33,male,cars
37002,46,female,"sports,art"
37003,49,male,tech
37004,59,female,art
37005,45,female,sports
37006,45,male,"cars,art"
37007,24,male,music
37008,50,female,"travel,cooking"
37009,30,female,fashion
37010,21,female,"gaming,cooking"
37011,62,female,cars
37012,51,male,books
37013,69,male,"cooking,fashion"
37014,41,male,"music,tech,gaming"
37015,50,female,"art,tech,music"
37016,21,male,"cooking,art,books"
37017,21,male,cooking
37018,24,female,"art,cars,sports"
37019,64,male,"music,cars,tech"
37020,62,female,"gaming,books"
37021,52,male,"travel,tech,cooking"
37022,48,female,"travel,sports,fashion"
37023,33,female,"travel,books,fashion"
37024,23,female,"gaming,art"
37025,37,male,fashion
37026,31,female,"music,fashion,sports"
37027,55,male,"music,cooking,tech"
37028,23,male,"art,music"
37029,38,female,sports
37030,23,male,travel
37031,22,male,"fashion,gaming"
37032,34,male,sports
37033,32,male,"tech,cars"
37034,45,male,"sports,music"
37035,48,female,cars
37036,52,female,tech
37037,44,female,"sports,art,cooking"
37038,28,female,gaming
37039,58,male,"sports,books,art"
37040,24,male,"sports,cooking"
37041,69,male,travel
37042,18,female,"tech,cooking,cars"
37043,49,female,"travel,cars"
37044,69,female,"music,art"
37045,53,male,"music,art"
37046,22,female,music
37047,53,female,"travel,books,cooking"
37048,47,male,tech
37049,24,male,travel
37050,20,female,"tech,travel,cars"
37051,57,female,sports
37052,60,male,"cars,books"
37053,43,female,fashion
37054,58,female,tech
37055,51,male,"books,cars,tech"
37056,38,male,"music,fashion,tech"
37057,45,male,"gaming,cars"
37058,37,female,"tech,fashion,cooking"
37059,26,male,music
37060,39,male,tech
37061,66,male,sports
37062,47,male,"cooking,music,art"
37063,21,male,music
37064,44,male,"art,gaming,music"
37065,59,female,art
37066,53,female,"music,cooking"
37067,59,female,"books,fashion"
37068,18,male,gaming
37069,27,male,cooking
37070,45,male,"tech,cooking"
37071,70,male,"books,tech"
37072,55,female,"art,cooking"
37073,60,female,"tech,art"
37074,30,female,"travel,books"
37075,33,female,"books,travel,sports"
37076,69,male,"fashion,music"
37077,64,male,"sports,travel,cooking"
37078,22,male,"music,tech"
37079,41,female,"tech,cooking,gaming"
37080,34,male,"tech,travel,cars"
37081,29,female,art
37082,63,male,"sports,music,travel"
37083,65,male,"cooking,travel,sports"
37084,30,female,tech
37085,18,female,"art,gaming"
37086,43,male,"sports,tech,cars"
37087,20,female,"sports,fashion,gaming"
37088,21,female,art
37089,29,female,"books,tech"
37090,30,female,"fashion,art"
37091,21,female,"music,fashion"
37092,29,male,"music,art"
37093,50,female,"cooking,sports"
37094,45,male,"travel,gaming"
37095,39,male,fashion
37096,59,female,"sports,music,travel"
37097,62,female,cooking
37098,39,female,"music,fashion,travel"
37099,62,female,"gaming,sports,tech"
37100,19,female,"fashion,art,gaming"
37101,61,male,"fashion,art,sports"
37102,38,female,"tech,music"
37103,26,female,books
37104,28,female,"gaming,sports"
37105,36,female,"tech,travel"
37106,65,male,travel
37107,24,female,art
37108,24,female,tech
37109,36,male,"cars,fashion"
37110,68,male,"fashion,sports"
37111,27,female,"sports,books,travel"
37112,19,female,"music,cars"
37113,43,female,"music,sports,books"
37114,44,female,"gaming,sports"
37115,48,male,"tech,fashion"
37116,20,female,books
37117,24,male,"fashion,art,tech"
37118,38,male,"music,cars"
37119,22,female,cooking
37120,34,male,books
37121,38,male,"gaming,music,travel"
37122,65,female,music
37123,55,male,"sports,cars"
37124,54,female,"travel,art"
37125,27,female,gaming
37126,19,male,"travel,sports,art"
37127,24,female,"travel,art,gaming"
37128,43,male,"tech,art,cars"
37129,45,female,art
37130,33,female,"travel,art,gaming"
37131,31,male,tech
37132,65,male,"cooking,sports,tech"
37133,51,female,books
37134,27,female,"books,cars"
37135,26,male,"gaming,cars,cooking"
37136,26,female,"cars,travel,cooking"
37137,26,female,books
37138,35,male,"fashion,gaming,cars"
37139,20,male,"fashion,art,cooking"
37140,20,female,"music,fashion"
37141,38,male,tech
37142,32,female,"gaming,music,art"
37143,55,male,"books,cars,tech"
37144,26,female,art
37145,29,female,"gaming,music"
37146,60,male,"music,art"
37147,29,female,"cooking,fashion"
37148,21,male,"books,gaming,travel"
37149,41,female,books
37150,42,female,"cooking,books,music"
37151,26,female,"books,sports"
37152,59,male,"tech,travel"
37153,19,male,"tech,sports"
37154,24,female,tech
37155,60,female,sports
37156,65,male,"cars,music"
37157,57,female,"music,sports"
37158,66,female,"books,gaming"
37159,20,female,"cars,music"
37160,22,male,"art,music,fashion"
37161,25,female,cooking
37162,66,female,cars
37163,31,male,"cars,art"
37164,34,female,"books,music,art"
37165,52,female,"art,gaming,music"
37166,37,male,"fashion,sports"
37167,31,male,"books,sports,cooking"
37168,32,male,"cooking,cars"
37169,54,male,books
37170,24,male,"travel,books"
37171,30,female,"cooking,fashion,music"
37172,32,male,"books,travel,fashion"
37173,59,female,"books,music,sports"
37174,29,male,"gaming,tech"
37175,41,male,"tech,music,books"
37176,29,male,"travel,cars,music"
37177,51,male,"music,fashion"
37178,42,female,cars
37179,25,male,"sports,cars"
37180,68,male,"cooking,travel,gaming"
37181,31,male,books
37182,28,male,cars
37183,33,female,books
37184,64,female,gaming
37185,56,male,cooking
37186,34,female,"gaming,tech,music"
37187,39,female,"cooking,cars"
37188,44,female,"art,gaming,fashion"
37189,61,male,"books,sports,cooking"
37190,36,female,"travel,books"
37191,39,male,gaming
37192,26,female,"books,gaming"
37193,31,female,"sports,cars"
37194,37,female,"tech,cooking"
37195,29,female,travel
37196,50,female,tech
37197,43,female,gaming
37198,37,female,"gaming,cars"
37199,67,female,"travel,tech,cars"
37200,69,female,books
37201,37,male,sports
37202,57,male,"sports,music"
37203,46,male,"gaming,cars"
37204,45,female,art
37205,68,female,"music,travel"
37206,18,female,art
37207,29,male,cooking
37208,34,male,gaming
37209,55,male,"tech,fashion"
37210,50,male,"art,travel"
37211,45,male,fashion
37212,45,female,"sports,books,gaming"
37213,30,female,"tech,books"
37214,35,male,"music,books"
37215,29,male,cars
37216,65,male,"music,sports,fashion"
37217,21,female,"books,sports,cars"
37218,64,female,"art,cars,books"
37219,69,female,music
37220,55,male,"fashion,books,art"
37221,40,male,"fashion,sports,music"
37222,33,female,"fashion,cooking,sports"
37223,45,male,music
37224,66,female,"cooking,cars"
37225,47,male,cooking
37226,58,male,"music,books"
37227,60,male,"sports,books"
37228,48,male,"fashion,cooking,music"
37229,58,female,"tech,gaming"
37230,70,female,"music,art"
37231,33,male,"books,music"
37232,35,female,"cars,gaming"
37233,60,male,books
37234,54,female,gaming
37235,53,male,"music,sports"
37236,58,male,music
37237,58,male,sports
37238,41,male,"fashion,tech"
37239,29,female,"books,music"
37240,57,female,"sports,cooking"
37241,48,male,fashion
37242,32,female,art
37243,40,female,gaming
37244,43,male,"art,books"
37245,67,male,art
37246,23,female,"travel,cars,cooking"
37247,39,male,sports
37248,62,female,art
37249,29,male,cars
37250,42,male,tech
37251,43,male,sports
37252,41,female,"cooking,sports,cars"
37253,70,male,"fashion,cars"
37254,39,male,"fashion,gaming,cars"
37255,54,female,tech
37256,22,female,"cooking,travel,tech"
37257,35,female,"travel,books,cooking"
37258,49,male,"cooking,cars,music"
37259,66,female,"cars,sports"
37260,42,female,"music,art"
37261,28,male,cars
37262,41,male,sports
37263,68,female,art
37264,33,male,"art,cooking"
37265,58,female,"cars,tech,travel"
37266,50,male,tech
37267,21,female,"cooking,fashion,books"
37268,57,female,"cars,gaming,travel"
37269,44,female,"sports,art"
37270,44,male,tech
37271,37,female,cars
37272,24,female,"cars,gaming"
37273,35,male,"books,tech,sports"
37274,48,female,"music,books"
37275,68,male,"tech,music"
37276,41,male,"tech,sports,travel"
37277,32,male,"music,gaming"
37278,33,male,books
37279,43,female,"art,cooking"
37280,55,female,"music,art"
37281,62,male,"cars,gaming"
37282,41,female,fashion
37283,28,male,"tech,cars"
37284,36,male,"books,art,music"
37285,46,female,"travel,art"
37286,67,female,tech
37287,35,male,"books,music"
37288,66,female,"cooking,cars,travel"
37289,43,female,"tech,books"
37290,45,male,"sports,gaming,books"
37291,64,male,fashion
37292,38,female,"cars,sports"
37293,60,female,"art,travel"
37294,32,male,"gaming,fashion,books"
37295,39,male,books
37296,31,male,"gaming,sports"
37297,53,female,"travel,art,books"
37298,55,female,fashion
37299,62,female,cooking
37300,62,male,"art,fashion,sports"
37301,62,male,sports
37302,44,male,"sports,books"
37303,26,male,tech
37304,66,male,"cooking,gaming,books"
37305,58,male,"tech,books,gaming"
37306,67,male,"music,cooking,cars"
37307,54,female,"books,music,cars"
37308,53,male,art
37309,39,female,"travel,books,art"
37310,65,male,"art,travel,music"
37311,33,male,books
37312,27,male,"cooking,sports,fashion"
37313,36,female,travel
37314,30,male,"cooking,fashion"
37315,63,female,"art,gaming,cooking"
